image_id,file_name,block,algorithm,resolution,pck,kp_vis,kp_det,tiempo_ms
275058,000000275058.jpg,outdoor,movenet,high,91.67,12,14,18.7
546219,000000546219.jpg,indoor,movenet,low,0.0,9,7,18.8
515077,000000515077.jpg,indoor,movenet,medium,75.0,4,8,20.0
172617,000000172617.jpg,indoor,blazepose,medium,0.0,10,0,9.6
55528,000000055528.jpg,indoor,blazepose,high,100.0,10,17,70.9
110042,000000110042.jpg,indoor,blazepose,medium,0.0,10,0,9.2
319100,000000319100.jpg,indoor,movenet,low,78.57,14,13,19.1
450399,000000450399.jpg,indoor,blazepose,high,0.0,9,17,70.5
186042,000000186042.jpg,outdoor,blazepose,low,100.0,14,17,70.3
356248,000000356248.jpg,indoor,movenet,medium,0.0,9,12,18.5
231580,000000231580.jpg,indoor,blazepose,high,100.0,14,17,70.6
313034,000000313034.jpg,indoor,movenet,high,100.0,7,11,18.9
474854,000000474854.jpg,indoor,blazepose,low,100.0,10,17,70.6
381971,000000381971.jpg,outdoor,blazepose,high,0.0,8,17,70.3
397354,000000397354.jpg,indoor,blazepose,high,100.0,11,17,70.5
142620,000000142620.jpg,indoor,blazepose,medium,100.0,13,17,70.9
9772,000000009772.jpg,indoor,movenet,high,100.0,13,17,18.7
535306,000000535306.jpg,outdoor,movenet,high,66.67,3,4,18.7
455301,000000455301.jpg,indoor,movenet,high,100.0,10,14,18.5
274066,000000274066.jpg,outdoor,movenet,low,91.67,12,13,18.7
450399,000000450399.jpg,indoor,movenet,medium,100.0,9,12,18.4
256192,000000256192.jpg,outdoor,movenet,medium,0.0,13,11,18.5
432085,000000432085.jpg,indoor,blazepose,low,80.0,5,17,70.6
61747,000000061747.jpg,outdoor,blazepose,low,100.0,15,17,70.3
110784,000000110784.jpg,outdoor,blazepose,low,66.67,15,17,70.4
404805,000000404805.jpg,outdoor,movenet,high,88.89,9,11,18.8
179112,000000179112.jpg,indoor,movenet,high,100.0,8,8,18.4
426268,000000426268.jpg,outdoor,blazepose,medium,11.11,9,17,70.3
9772,000000009772.jpg,indoor,blazepose,low,0.0,13,0,9.3
458109,000000458109.jpg,outdoor,movenet,medium,0.0,2,0,18.6
326128,000000326128.jpg,outdoor,movenet,high,100.0,15,17,18.9
432553,000000432553.jpg,outdoor,blazepose,medium,0.0,3,0,9.4
504074,000000504074.jpg,indoor,blazepose,high,0.0,14,17,70.3
173302,000000173302.jpg,indoor,blazepose,high,0.0,7,0,70.1
364557,000000364557.jpg,outdoor,movenet,low,25.0,12,15,18.9
516173,000000516173.jpg,outdoor,blazepose,medium,100.0,13,17,70.2
16598,000000016598.jpg,indoor,movenet,high,100.0,10,10,18.6
284764,000000284764.jpg,indoor,blazepose,medium,100.0,8,17,70.5
318138,000000318138.jpg,indoor,blazepose,medium,9.09,11,17,70.3
537506,000000537506.jpg,outdoor,movenet,medium,100.0,10,15,18.7
296224,000000296224.jpg,outdoor,movenet,medium,0.0,4,14,18.3
170613,000000170613.jpg,outdoor,blazepose,medium,54.55,11,17,70.0
173008,000000173008.jpg,indoor,movenet,low,83.33,12,10,18.4
507473,000000507473.jpg,indoor,movenet,high,100.0,11,13,18.4
520910,000000520910.jpg,indoor,movenet,high,100.0,15,17,18.3
568584,000000568584.jpg,indoor,blazepose,medium,0.0,12,0,9.3
209530,000000209530.jpg,indoor,movenet,medium,90.0,10,11,18.5
341828,000000341828.jpg,indoor,blazepose,low,100.0,7,17,71.2
493864,000000493864.jpg,outdoor,blazepose,high,100.0,15,17,70.5
66231,000000066231.jpg,indoor,blazepose,medium,0.0,14,0,9.2
570756,000000570756.jpg,outdoor,movenet,high,100.0,13,17,18.9
356248,000000356248.jpg,indoor,movenet,low,0.0,9,11,18.5
492937,000000492937.jpg,outdoor,movenet,medium,100.0,6,10,18.4
499622,000000499622.jpg,outdoor,movenet,high,90.91,11,13,18.5
80932,000000080932.jpg,indoor,movenet,low,18.18,11,11,18.5
471893,000000471893.jpg,indoor,movenet,high,100.0,14,15,18.3
454067,000000454067.jpg,indoor,movenet,medium,88.89,9,12,18.2
570756,000000570756.jpg,outdoor,movenet,medium,100.0,13,17,18.7
156643,000000156643.jpg,indoor,movenet,low,90.91,11,12,18.6
450399,000000450399.jpg,indoor,movenet,high,100.0,9,12,18.4
291791,000000291791.jpg,outdoor,blazepose,high,0.0,7,0,9.6
402720,000000402720.jpg,indoor,blazepose,high,100.0,10,17,70.6
479126,000000479126.jpg,indoor,blazepose,high,0.0,15,17,70.4
190637,000000190637.jpg,indoor,blazepose,medium,100.0,5,17,70.5
296649,000000296649.jpg,outdoor,blazepose,low,0.0,13,0,9.2
301135,000000301135.jpg,outdoor,blazepose,low,20.0,15,17,70.4
213035,000000213035.jpg,indoor,movenet,medium,50.0,2,4,18.6
574315,000000574315.jpg,indoor,blazepose,high,0.0,2,0,9.5
489611,000000489611.jpg,indoor,blazepose,low,100.0,10,17,70.4
164602,000000164602.jpg,indoor,blazepose,high,91.67,12,17,70.6
512985,000000512985.jpg,outdoor,blazepose,low,100.0,14,17,90.7
515077,000000515077.jpg,indoor,blazepose,low,0.0,4,0,9.4
296224,000000296224.jpg,outdoor,blazepose,high,0.0,4,0,9.2
309655,000000309655.jpg,outdoor,blazepose,medium,100.0,13,17,70.1
504074,000000504074.jpg,indoor,blazepose,low,0.0,14,0,9.5
274066,000000274066.jpg,outdoor,blazepose,high,66.67,12,17,70.4
465549,000000465549.jpg,indoor,movenet,high,8.33,12,12,18.6
508101,000000508101.jpg,outdoor,movenet,low,0.0,13,17,18.3
122962,000000122962.jpg,indoor,blazepose,high,0.0,16,0,9.4
524456,000000524456.jpg,indoor,blazepose,medium,0.0,3,0,9.3
67213,000000067213.jpg,outdoor,blazepose,medium,0.0,8,0,9.3
15956,000000015956.jpg,indoor,blazepose,medium,0.0,13,0,9.1
500270,000000500270.jpg,outdoor,blazepose,medium,100.0,12,17,70.3
500257,000000500257.jpg,indoor,movenet,medium,0.0,13,16,18.5
147729,000000147729.jpg,indoor,blazepose,high,0.0,5,0,9.5
226662,000000226662.jpg,outdoor,movenet,medium,0.0,8,0,18.6
82085,000000082085.jpg,outdoor,movenet,high,86.67,15,15,18.5
6771,000000006771.jpg,indoor,blazepose,low,100.0,11,17,70.3
68093,000000068093.jpg,outdoor,blazepose,high,100.0,14,17,70.4
512985,000000512985.jpg,outdoor,movenet,high,92.86,14,16,18.9
552775,000000552775.jpg,indoor,blazepose,medium,100.0,3,17,70.5
341828,000000341828.jpg,indoor,blazepose,medium,100.0,7,17,70.5
196141,000000196141.jpg,outdoor,movenet,low,0.0,17,15,18.6
309655,000000309655.jpg,outdoor,movenet,high,100.0,13,17,18.4
193926,000000193926.jpg,outdoor,movenet,high,0.0,2,1,18.5
203389,000000203389.jpg,outdoor,blazepose,medium,16.67,12,17,70.2
82715,000000082715.jpg,outdoor,movenet,low,68.75,16,12,18.6
184978,000000184978.jpg,outdoor,blazepose,low,0.0,16,0,9.4
302452,000000302452.jpg,indoor,movenet,medium,0.0,8,8,17.6
61747,000000061747.jpg,outdoor,movenet,high,100.0,15,17,18.6
520910,000000520910.jpg,indoor,blazepose,high,100.0,15,17,70.4
500270,000000500270.jpg,outdoor,blazepose,low,100.0,12,17,70.2
325483,000000325483.jpg,indoor,movenet,medium,85.71,14,13,18.5
488592,000000488592.jpg,outdoor,blazepose,high,0.0,9,0,9.4
511599,000000511599.jpg,outdoor,movenet,high,0.0,13,16,18.5
192607,000000192607.jpg,outdoor,blazepose,medium,100.0,16,17,70.7
128699,000000128699.jpg,outdoor,movenet,medium,100.0,12,16,18.5
492937,000000492937.jpg,outdoor,blazepose,high,0.0,6,0,9.4
445722,000000445722.jpg,outdoor,movenet,low,100.0,2,6,17.5
209530,000000209530.jpg,indoor,movenet,high,90.0,10,11,18.4
437205,000000437205.jpg,indoor,blazepose,high,100.0,9,17,70.7
217872,000000217872.jpg,outdoor,blazepose,medium,100.0,16,17,70.3
455597,000000455597.jpg,indoor,blazepose,low,0.0,5,0,9.5
7088,000000007088.jpg,outdoor,movenet,low,100.0,17,17,18.7
448076,000000448076.jpg,indoor,movenet,low,93.75,16,16,18.3
471893,000000471893.jpg,indoor,blazepose,high,100.0,14,17,70.5
193926,000000193926.jpg,outdoor,blazepose,high,0.0,2,0,9.5
296224,000000296224.jpg,outdoor,movenet,low,0.0,4,6,18.9
326970,000000326970.jpg,indoor,movenet,low,100.0,15,17,18.1
554595,000000554595.jpg,outdoor,blazepose,medium,0.0,13,0,70.1
231508,000000231508.jpg,outdoor,movenet,high,80.0,15,14,18.9
159399,000000159399.jpg,outdoor,movenet,low,90.91,11,16,18.4
403584,000000403584.jpg,outdoor,blazepose,high,90.0,10,17,70.4
97988,000000097988.jpg,outdoor,blazepose,medium,100.0,16,17,70.2
313034,000000313034.jpg,indoor,blazepose,medium,100.0,7,17,70.5
455597,000000455597.jpg,indoor,blazepose,medium,0.0,5,0,9.2
493864,000000493864.jpg,outdoor,blazepose,medium,100.0,15,17,70.4
231580,000000231580.jpg,indoor,movenet,low,92.86,14,15,18.7
356387,000000356387.jpg,outdoor,movenet,medium,100.0,9,14,18.5
445834,000000445834.jpg,outdoor,blazepose,high,100.0,14,17,70.5
437205,000000437205.jpg,indoor,blazepose,medium,100.0,9,17,71.0
287347,000000287347.jpg,indoor,movenet,medium,90.91,11,13,18.8
59598,000000059598.jpg,indoor,movenet,medium,90.0,10,16,18.5
12280,000000012280.jpg,indoor,movenet,high,100.0,13,17,17.7
41990,000000041990.jpg,outdoor,movenet,low,94.12,17,16,18.6
437205,000000437205.jpg,indoor,movenet,low,88.89,9,9,18.5
540414,000000540414.jpg,outdoor,movenet,high,87.5,16,15,18.5
172617,000000172617.jpg,indoor,movenet,high,100.0,10,10,18.3
465179,000000465179.jpg,indoor,blazepose,high,100.0,12,17,70.1
344029,000000344029.jpg,outdoor,movenet,medium,0.0,7,0,18.8
388927,000000388927.jpg,indoor,movenet,medium,0.0,4,1,18.9
489611,000000489611.jpg,indoor,movenet,medium,80.0,10,8,19.5
254516,000000254516.jpg,outdoor,blazepose,medium,0.0,13,0,9.8
493864,000000493864.jpg,outdoor,movenet,high,100.0,15,17,19.5
435208,000000435208.jpg,indoor,movenet,low,78.57,14,12,18.6
180101,000000180101.jpg,indoor,movenet,low,18.18,11,12,18.8
532690,000000532690.jpg,indoor,movenet,high,100.0,12,13,18.7
476258,000000476258.jpg,outdoor,movenet,high,100.0,16,17,18.3
110784,000000110784.jpg,outdoor,movenet,medium,80.0,15,14,18.7
212453,000000212453.jpg,indoor,blazepose,medium,0.0,14,0,9.6
29397,000000029397.jpg,outdoor,blazepose,medium,0.0,2,0,9.7
394206,000000394206.jpg,outdoor,movenet,medium,93.75,16,16,19.6
314177,000000314177.jpg,indoor,movenet,low,100.0,15,16,19.2
254516,000000254516.jpg,outdoor,blazepose,high,0.0,13,0,9.6
177213,000000177213.jpg,indoor,blazepose,low,0.0,2,0,9.7
172617,000000172617.jpg,indoor,blazepose,low,0.0,10,0,9.7
317999,000000317999.jpg,indoor,blazepose,medium,100.0,5,17,73.0
511599,000000511599.jpg,outdoor,blazepose,medium,0.0,13,0,9.6
341828,000000341828.jpg,indoor,blazepose,high,100.0,7,17,72.7
348881,000000348881.jpg,outdoor,movenet,medium,100.0,13,17,19.7
397133,000000397133.jpg,indoor,blazepose,medium,0.0,13,0,10.0
243989,000000243989.jpg,outdoor,movenet,high,91.67,12,12,21.1
537270,000000537270.jpg,indoor,movenet,high,50.0,10,9,22.2
459954,000000459954.jpg,indoor,blazepose,medium,100.0,6,17,69.8
491090,000000491090.jpg,outdoor,blazepose,high,100.0,14,17,70.4
326970,000000326970.jpg,indoor,movenet,medium,100.0,15,16,18.9
481390,000000481390.jpg,outdoor,blazepose,high,0.0,17,0,9.5
13659,000000013659.jpg,indoor,blazepose,medium,0.0,15,17,70.2
6771,000000006771.jpg,indoor,blazepose,high,100.0,11,17,71.3
198489,000000198489.jpg,outdoor,movenet,medium,100.0,15,16,19.7
222118,000000222118.jpg,indoor,movenet,low,100.0,12,13,19.2
39785,000000039785.jpg,outdoor,blazepose,medium,100.0,16,17,72.7
291634,000000291634.jpg,outdoor,movenet,medium,93.33,15,16,19.3
520910,000000520910.jpg,indoor,blazepose,low,100.0,15,17,73.0
172617,000000172617.jpg,indoor,blazepose,high,100.0,10,17,71.1
425702,000000425702.jpg,outdoor,movenet,high,63.64,11,17,19.5
520910,000000520910.jpg,indoor,movenet,low,100.0,15,17,19.6
119365,000000119365.jpg,indoor,blazepose,medium,60.0,5,17,71.0
286422,000000286422.jpg,outdoor,blazepose,low,0.0,13,0,69.6
52996,000000052996.jpg,indoor,blazepose,low,100.0,15,17,70.5
256192,000000256192.jpg,outdoor,movenet,low,38.46,13,14,19.5
508101,000000508101.jpg,outdoor,movenet,medium,0.0,13,17,19.8
193926,000000193926.jpg,outdoor,movenet,medium,0.0,2,1,19.1
425221,000000425221.jpg,outdoor,blazepose,medium,100.0,8,17,70.6
229111,000000229111.jpg,indoor,movenet,medium,100.0,8,10,19.5
414385,000000414385.jpg,outdoor,blazepose,medium,100.0,16,17,70.4
213255,000000213255.jpg,outdoor,movenet,low,90.91,11,13,19.9
459954,000000459954.jpg,indoor,movenet,high,50.0,6,7,19.6
529148,000000529148.jpg,indoor,movenet,medium,18.18,11,3,20.8
450303,000000450303.jpg,indoor,movenet,medium,0.0,8,12,20.2
110042,000000110042.jpg,indoor,movenet,medium,70.0,10,11,20.0
402615,000000402615.jpg,outdoor,blazepose,low,0.0,13,0,10.3
52996,000000052996.jpg,indoor,blazepose,high,100.0,15,17,74.0
393056,000000393056.jpg,outdoor,blazepose,medium,100.0,11,17,71.5
314177,000000314177.jpg,indoor,movenet,high,100.0,15,16,19.8
182155,000000182155.jpg,indoor,movenet,high,90.0,10,11,19.1
233727,000000233727.jpg,outdoor,blazepose,high,0.0,16,0,9.8
464824,000000464824.jpg,outdoor,movenet,high,85.71,7,12,18.6
387916,000000387916.jpg,outdoor,blazepose,medium,0.0,12,0,9.2
156292,000000156292.jpg,indoor,blazepose,medium,0.0,16,17,71.3
448076,000000448076.jpg,indoor,blazepose,high,100.0,16,17,72.6
437331,000000437331.jpg,outdoor,movenet,low,73.33,15,14,19.7
164885,000000164885.jpg,outdoor,blazepose,medium,100.0,16,17,74.4
437331,000000437331.jpg,outdoor,blazepose,medium,0.0,15,0,9.8
448365,000000448365.jpg,outdoor,movenet,low,87.5,16,15,18.9
482585,000000482585.jpg,outdoor,blazepose,medium,0.0,11,0,9.4
320642,000000320642.jpg,indoor,blazepose,medium,84.62,13,17,74.3
109313,000000109313.jpg,indoor,movenet,high,100.0,14,16,19.4
12280,000000012280.jpg,indoor,blazepose,high,0.0,13,0,9.9
471893,000000471893.jpg,indoor,blazepose,medium,100.0,14,17,73.3
110042,000000110042.jpg,indoor,movenet,high,70.0,10,11,20.0
439994,000000439994.jpg,outdoor,blazepose,low,100.0,14,17,69.9
53626,000000053626.jpg,outdoor,blazepose,high,88.24,17,17,70.9
474854,000000474854.jpg,indoor,movenet,low,90.0,10,12,19.1
388927,000000388927.jpg,indoor,blazepose,high,0.0,4,0,9.5
419408,000000419408.jpg,outdoor,movenet,high,0.0,15,14,17.9
189752,000000189752.jpg,indoor,blazepose,low,0.0,6,0,9.4
227491,000000227491.jpg,outdoor,blazepose,medium,100.0,17,17,69.8
16598,000000016598.jpg,indoor,blazepose,low,100.0,10,17,69.8
170613,000000170613.jpg,outdoor,movenet,medium,45.45,11,15,18.7
572620,000000572620.jpg,outdoor,movenet,medium,0.0,16,15,18.0
83540,000000083540.jpg,outdoor,movenet,low,12.5,16,2,18.4
419408,000000419408.jpg,outdoor,blazepose,low,100.0,15,17,73.1
512985,000000512985.jpg,outdoor,blazepose,medium,100.0,14,17,70.2
459954,000000459954.jpg,indoor,blazepose,low,0.0,6,0,9.1
68628,000000068628.jpg,outdoor,blazepose,high,100.0,14,17,70.0
59635,000000059635.jpg,outdoor,blazepose,low,0.0,16,0,9.5
455624,000000455624.jpg,outdoor,blazepose,high,0.0,12,0,9.2
326128,000000326128.jpg,outdoor,movenet,medium,100.0,15,17,21.3
387916,000000387916.jpg,outdoor,movenet,high,0.0,12,14,21.7
484351,000000484351.jpg,indoor,blazepose,low,0.0,15,0,9.6
549390,000000549390.jpg,outdoor,movenet,low,100.0,15,16,43.7
138979,000000138979.jpg,outdoor,blazepose,medium,0.0,15,0,10.4
378284,000000378284.jpg,indoor,blazepose,medium,0.0,4,0,9.2
142620,000000142620.jpg,indoor,blazepose,low,100.0,13,17,71.3
473869,000000473869.jpg,indoor,movenet,low,91.67,12,12,19.6
364126,000000364126.jpg,outdoor,movenet,medium,100.0,15,17,19.3
495732,000000495732.jpg,indoor,blazepose,medium,87.5,16,17,71.7
259640,000000259640.jpg,outdoor,blazepose,low,0.0,12,17,70.7
138979,000000138979.jpg,outdoor,movenet,medium,0.0,15,15,19.0
427034,000000427034.jpg,indoor,movenet,low,0.0,1,0,18.3
196141,000000196141.jpg,outdoor,blazepose,high,0.0,17,17,70.7
190637,000000190637.jpg,indoor,movenet,medium,80.0,5,9,18.8
411754,000000411754.jpg,indoor,blazepose,high,0.0,12,17,71.4
251824,000000251824.jpg,indoor,movenet,high,0.0,2,1,18.5
447611,000000447611.jpg,indoor,blazepose,low,100.0,1,17,71.1
507473,000000507473.jpg,indoor,movenet,low,100.0,11,13,18.9
565853,000000565853.jpg,indoor,movenet,high,100.0,12,17,17.8
128699,000000128699.jpg,outdoor,blazepose,medium,100.0,12,17,69.9
41990,000000041990.jpg,outdoor,blazepose,high,0.0,17,17,69.8
116439,000000116439.jpg,outdoor,movenet,medium,90.0,10,11,18.8
420916,000000420916.jpg,outdoor,blazepose,high,100.0,7,17,70.4
170613,000000170613.jpg,outdoor,blazepose,low,54.55,11,17,69.7
520707,000000520707.jpg,indoor,blazepose,medium,23.08,13,17,69.9
465179,000000465179.jpg,indoor,blazepose,low,100.0,12,17,69.9
110784,000000110784.jpg,outdoor,blazepose,high,100.0,15,17,69.8
424551,000000424551.jpg,outdoor,blazepose,medium,100.0,15,17,69.7
479126,000000479126.jpg,indoor,movenet,high,100.0,15,16,18.9
426268,000000426268.jpg,outdoor,blazepose,high,0.0,9,0,9.4
147729,000000147729.jpg,indoor,blazepose,low,40.0,5,17,70.0
437331,000000437331.jpg,outdoor,movenet,high,66.67,15,13,19.1
182611,000000182611.jpg,indoor,blazepose,medium,100.0,11,17,70.8
154644,000000154644.jpg,indoor,blazepose,high,0.0,9,0,9.6
326128,000000326128.jpg,outdoor,blazepose,low,100.0,15,17,70.5
314177,000000314177.jpg,indoor,movenet,medium,100.0,15,16,19.5
497599,000000497599.jpg,indoor,blazepose,medium,100.0,9,17,71.9
325483,000000325483.jpg,indoor,blazepose,low,28.57,14,17,71.9
254516,000000254516.jpg,outdoor,movenet,high,7.69,13,13,19.8
53529,000000053529.jpg,outdoor,blazepose,medium,0.0,2,0,9.8
361919,000000361919.jpg,outdoor,movenet,low,85.71,14,15,20.2
254516,000000254516.jpg,outdoor,movenet,low,15.38,13,13,21.9
2261,000000002261.jpg,outdoor,blazepose,high,100.0,6,17,72.2
464824,000000464824.jpg,outdoor,movenet,low,71.43,7,10,19.9
280930,000000280930.jpg,indoor,blazepose,low,100.0,12,17,74.3
182611,000000182611.jpg,indoor,blazepose,high,100.0,11,17,73.7
135604,000000135604.jpg,outdoor,movenet,low,93.33,15,15,19.5
563882,000000563882.jpg,indoor,blazepose,high,0.0,5,0,10.0
180101,000000180101.jpg,indoor,movenet,medium,18.18,11,12,19.8
546717,000000546717.jpg,indoor,movenet,high,91.67,12,13,20.0
471893,000000471893.jpg,indoor,movenet,medium,100.0,14,15,20.9
474095,000000474095.jpg,indoor,movenet,low,93.75,16,16,19.9
182611,000000182611.jpg,indoor,movenet,high,81.82,11,11,19.9
274708,000000274708.jpg,outdoor,movenet,medium,0.0,12,17,18.8
572620,000000572620.jpg,outdoor,blazepose,medium,0.0,16,17,69.9
9772,000000009772.jpg,indoor,blazepose,medium,0.0,13,0,9.2
381360,000000381360.jpg,outdoor,blazepose,high,100.0,14,17,70.0
51314,000000051314.jpg,outdoor,movenet,high,100.0,14,15,18.4
30504,000000030504.jpg,outdoor,movenet,low,83.33,12,15,18.4
581062,000000581062.jpg,outdoor,blazepose,high,100.0,14,17,70.4
15597,000000015597.jpg,outdoor,blazepose,low,100.0,15,17,70.3
260261,000000260261.jpg,outdoor,blazepose,high,100.0,11,17,70.3
217872,000000217872.jpg,outdoor,movenet,medium,75.0,16,13,18.5
322724,000000322724.jpg,outdoor,blazepose,medium,100.0,14,17,70.2
280930,000000280930.jpg,indoor,blazepose,medium,100.0,12,17,70.4
426836,000000426836.jpg,outdoor,blazepose,low,0.0,12,0,9.5
222118,000000222118.jpg,indoor,movenet,high,100.0,12,12,18.9
68093,000000068093.jpg,outdoor,movenet,medium,92.86,14,15,18.4
416451,000000416451.jpg,indoor,movenet,low,0.0,12,15,18.6
322724,000000322724.jpg,outdoor,blazepose,low,100.0,14,17,70.2
358923,000000358923.jpg,indoor,movenet,low,100.0,10,10,18.3
55528,000000055528.jpg,indoor,blazepose,low,100.0,10,17,70.2
291791,000000291791.jpg,outdoor,movenet,high,100.0,7,8,19.1
170613,000000170613.jpg,outdoor,movenet,high,45.45,11,15,18.3
279278,000000279278.jpg,outdoor,blazepose,medium,0.0,11,0,9.4
491090,000000491090.jpg,outdoor,movenet,high,100.0,14,15,18.7
334399,000000334399.jpg,indoor,movenet,high,31.25,16,14,18.5
97337,000000097337.jpg,indoor,blazepose,high,0.0,8,0,9.5
154644,000000154644.jpg,indoor,movenet,medium,77.78,9,9,18.8
532690,000000532690.jpg,indoor,movenet,low,100.0,12,13,18.7
12280,000000012280.jpg,indoor,blazepose,low,0.0,13,0,9.4
284764,000000284764.jpg,indoor,movenet,low,87.5,8,8,18.5
393056,000000393056.jpg,outdoor,movenet,low,100.0,11,17,18.3
240250,000000240250.jpg,indoor,movenet,low,90.91,11,12,18.3
455301,000000455301.jpg,indoor,blazepose,low,100.0,10,17,69.9
482585,000000482585.jpg,outdoor,movenet,low,63.64,11,10,18.6
179112,000000179112.jpg,indoor,blazepose,medium,100.0,8,17,70.0
159399,000000159399.jpg,outdoor,blazepose,medium,0.0,11,0,69.5
364557,000000364557.jpg,outdoor,blazepose,medium,0.0,12,0,9.2
397354,000000397354.jpg,indoor,movenet,low,0.0,11,12,18.3
231508,000000231508.jpg,outdoor,movenet,low,93.33,15,16,18.7
13729,000000013729.jpg,indoor,movenet,low,93.75,16,15,18.6
455937,000000455937.jpg,indoor,blazepose,high,100.0,16,17,69.7
476258,000000476258.jpg,outdoor,blazepose,medium,100.0,16,17,72.3
546219,000000546219.jpg,indoor,blazepose,medium,0.0,9,17,72.4
190637,000000190637.jpg,indoor,blazepose,high,100.0,5,17,72.2
432553,000000432553.jpg,outdoor,blazepose,low,0.0,3,0,9.4
442746,000000442746.jpg,outdoor,blazepose,high,100.0,11,17,72.6
540414,000000540414.jpg,outdoor,blazepose,low,0.0,16,0,9.4
440475,000000440475.jpg,indoor,movenet,low,0.0,12,10,18.6
231508,000000231508.jpg,outdoor,blazepose,low,0.0,15,0,9.2
476258,000000476258.jpg,outdoor,movenet,low,100.0,16,17,19.0
234607,000000234607.jpg,indoor,movenet,medium,62.5,16,16,17.8
140987,000000140987.jpg,indoor,movenet,low,100.0,6,10,19.0
291791,000000291791.jpg,outdoor,movenet,low,85.71,7,7,18.4
448365,000000448365.jpg,outdoor,movenet,high,93.75,16,16,19.7
455624,000000455624.jpg,outdoor,movenet,medium,66.67,12,12,18.6
455937,000000455937.jpg,indoor,movenet,medium,100.0,16,16,18.6
221291,000000221291.jpg,outdoor,blazepose,low,100.0,12,17,71.0
402720,000000402720.jpg,indoor,movenet,high,70.0,10,11,19.0
445722,000000445722.jpg,outdoor,blazepose,low,0.0,2,0,9.2
35062,000000035062.jpg,indoor,movenet,high,0.0,3,0,18.7
455937,000000455937.jpg,indoor,movenet,low,81.25,16,13,18.2
179112,000000179112.jpg,indoor,blazepose,low,100.0,8,17,70.0
35062,000000035062.jpg,indoor,blazepose,high,0.0,3,0,9.2
173008,000000173008.jpg,indoor,blazepose,high,100.0,12,17,69.6
489611,000000489611.jpg,indoor,movenet,low,70.0,10,7,18.4
203389,000000203389.jpg,outdoor,blazepose,low,58.33,12,17,69.7
500257,000000500257.jpg,indoor,blazepose,high,0.0,13,17,69.6
192607,000000192607.jpg,outdoor,blazepose,low,0.0,16,0,9.3
572620,000000572620.jpg,outdoor,movenet,low,0.0,16,13,18.5
110784,000000110784.jpg,outdoor,blazepose,medium,93.33,15,17,69.4
259640,000000259640.jpg,outdoor,movenet,low,0.0,12,15,18.3
499622,000000499622.jpg,outdoor,movenet,low,100.0,11,15,18.1
332570,000000332570.jpg,indoor,blazepose,medium,0.0,1,0,9.1
182155,000000182155.jpg,indoor,blazepose,high,100.0,10,17,69.9
369442,000000369442.jpg,outdoor,blazepose,high,0.0,16,0,9.1
138979,000000138979.jpg,outdoor,blazepose,low,0.0,15,0,69.6
405195,000000405195.jpg,indoor,blazepose,low,0.0,3,0,9.2
327605,000000327605.jpg,outdoor,movenet,high,100.0,16,17,18.5
465549,000000465549.jpg,indoor,movenet,medium,8.33,12,12,18.4
213033,000000213033.jpg,outdoor,blazepose,high,100.0,13,17,70.1
302452,000000302452.jpg,indoor,movenet,high,0.0,8,8,19.7
258388,000000258388.jpg,outdoor,movenet,medium,0.0,15,15,19.5
537270,000000537270.jpg,indoor,blazepose,medium,100.0,10,17,72.3
227491,000000227491.jpg,outdoor,blazepose,low,100.0,17,17,69.6
156643,000000156643.jpg,indoor,movenet,high,100.0,11,17,19.4
345385,000000345385.jpg,indoor,movenet,low,75.0,8,10,18.5
51314,000000051314.jpg,outdoor,blazepose,high,100.0,14,17,69.7
481567,000000481567.jpg,outdoor,movenet,low,100.0,10,15,19.1
488592,000000488592.jpg,outdoor,movenet,medium,100.0,9,17,18.6
80932,000000080932.jpg,indoor,blazepose,high,0.0,11,0,9.4
450303,000000450303.jpg,indoor,movenet,high,0.0,8,12,19.0
345385,000000345385.jpg,indoor,movenet,medium,62.5,8,9,18.7
447611,000000447611.jpg,indoor,blazepose,medium,0.0,1,0,9.6
156292,000000156292.jpg,indoor,movenet,low,0.0,16,17,18.7
55528,000000055528.jpg,indoor,movenet,medium,100.0,10,14,18.7
466125,000000466125.jpg,indoor,movenet,high,100.0,13,13,18.6
524456,000000524456.jpg,indoor,movenet,low,66.67,3,4,18.6
437205,000000437205.jpg,indoor,movenet,high,88.89,9,9,19.1
450399,000000450399.jpg,indoor,movenet,low,100.0,9,12,18.9
448365,000000448365.jpg,outdoor,blazepose,medium,100.0,16,17,71.2
284764,000000284764.jpg,indoor,movenet,high,87.5,8,8,18.8
6460,000000006460.jpg,outdoor,blazepose,medium,0.0,14,0,9.3
2261,000000002261.jpg,outdoor,blazepose,medium,100.0,6,17,70.5
6771,000000006771.jpg,indoor,movenet,medium,72.73,11,8,18.7
345397,000000345397.jpg,indoor,movenet,high,100.0,5,9,18.3
251824,000000251824.jpg,indoor,movenet,medium,0.0,2,1,18.9
12280,000000012280.jpg,indoor,movenet,medium,100.0,13,17,18.3
570756,000000570756.jpg,outdoor,blazepose,medium,0.0,13,0,9.5
12576,000000012576.jpg,indoor,movenet,medium,100.0,4,8,18.2
550349,000000550349.jpg,outdoor,blazepose,medium,71.43,14,17,72.3
116439,000000116439.jpg,outdoor,blazepose,medium,100.0,10,17,76.0
333745,000000333745.jpg,outdoor,movenet,high,100.0,16,17,19.4
190637,000000190637.jpg,indoor,blazepose,low,100.0,5,17,71.3
